Price,Close,High,Low,Open,Volume,MA,Volatility
Ticker,BBDC4.SA,BBDC4.SA,BBDC4.SA,BBDC4.SA,BBDC4.SA,,
Date,,,,,,,
2025-02-03,12.051024436950684,12.150867607726639,11.901260632961794,12.070993451975893,32339300,,
2025-02-04,12.029999732971191,12.170000076293945,11.880000114440918,12.029999732971191,36005500,,
2025-02-05,12.3100004196167,12.380000114440918,11.90999984741211,12.149999618530273,42185200,,
2025-02-06,12.479999542236328,12.579999923706055,12.100000381469727,12.229999542236328,45483400,,
2025-02-07,11.989999771118164,12.430000305175781,11.859999656677246,12.300000190734863,129620600,12.172204780578614,0.21320815542629856
