Price,Close,High,Low,Open,Volume,MA,Volatility
Ticker,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,,
Date,,,,,,,
2025-02-03,11.15999984741211,11.380000114440918,11.069999694824219,11.199999809265137,42468600,,
2025-02-04,11.069999694824219,11.25,11.010000228881836,11.180000305175781,40751400,,
2025-02-05,10.989999771118164,11.09000015258789,10.890000343322754,11.079999923706055,36082500,,
2025-02-06,11.220000267028809,11.260000228881836,10.920000076293945,10.9399995803833,26547400,,
2025-02-07,10.960000038146973,11.260000228881836,10.90999984741211,11.210000038146973,34977500,11.079999923706055,0.11022713878758379
